"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-02","Feb-1974","IDX","Index","0","Units",,,32.35502,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-03","Mar-1974","IDX","Index","0","Units",,,32.32848,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-04","Apr-1974","IDX","Index","0","Units",,,32.27923,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-05","May-1974","IDX","Index","0","Units",,,32.20962,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-06","Jun-1974","IDX","Index","0","Units",,,32.12385,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-07","Jul-1974","IDX","Index","0","Units",,,32.02637,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-08","Aug-1974","IDX","Index","0","Units",,,31.9183,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-09","Sep-1974","IDX","Index","0","Units",,,31.80331,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-10","Oct-1974","IDX","Index","0","Units",,,31.69924,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-11","Nov-1974","IDX","Index","0","Units",,,31.62223,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1974-12","Dec-1974","IDX","Index","0","Units",,,31.59489,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-01","Jan-1975","IDX","Index","0","Units",,,31.6378,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-02","Feb-1975","IDX","Index","0","Units",,,31.74812,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-03","Mar-1975","IDX","Index","0","Units",,,31.91574,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-04","Apr-1975","IDX","Index","0","Units",,,32.1297,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-05","May-1975","IDX","Index","0","Units",,,32.36886,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-06","Jun-1975","IDX","Index","0","Units",,,32.61818,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-07","Jul-1975","IDX","Index","0","Units",,,32.86743,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-08","Aug-1975","IDX","Index","0","Units",,,33.10807,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-09","Sep-1975","IDX","Index","0","Units",,,33.33921,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-10","Oct-1975","IDX","Index","0","Units",,,33.56465,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-11","Nov-1975","IDX","Index","0","Units",,,33.78869,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1975-12","Dec-1975","IDX","Index","0","Units",,,34.01384,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-01","Jan-1976","IDX","Index","0","Units",,,34.23458,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-02","Feb-1976","IDX","Index","0","Units",,,34.43618,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-03","Mar-1976","IDX","Index","0","Units",,,34.60728,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-04","Apr-1976","IDX","Index","0","Units",,,34.74804,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-05","May-1976","IDX","Index","0","Units",,,34.8628,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-06","Jun-1976","IDX","Index","0","Units",,,34.96074,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-07","Jul-1976","IDX","Index","0","Units",,,35.04998,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-08","Aug-1976","IDX","Index","0","Units",,,35.13617,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-09","Sep-1976","IDX","Index","0","Units",,,35.22927,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-10","Oct-1976","IDX","Index","0","Units",,,35.33766,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-11","Nov-1976","IDX","Index","0","Units",,,35.46984,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1976-12","Dec-1976","IDX","Index","0","Units",,,35.62368,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-01","Jan-1977","IDX","Index","0","Units",,,35.78855,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-02","Feb-1977","IDX","Index","0","Units",,,35.95594,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-03","Mar-1977","IDX","Index","0","Units",,,36.11593,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-04","Apr-1977","IDX","Index","0","Units",,,36.25675,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-05","May-1977","IDX","Index","0","Units",,,36.37553,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-06","Jun-1977","IDX","Index","0","Units",,,36.47221,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-07","Jul-1977","IDX","Index","0","Units",,,36.55084,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-08","Aug-1977","IDX","Index","0","Units",,,36.61895,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-09","Sep-1977","IDX","Index","0","Units",,,36.68632,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-10","Oct-1977","IDX","Index","0","Units",,,36.75871,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-11","Nov-1977","IDX","Index","0","Units",,,36.83659,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1977-12","Dec-1977","IDX","Index","0","Units",,,36.92205,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-01","Jan-1978","IDX","Index","0","Units",,,37.01933,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-02","Feb-1978","IDX","Index","0","Units",,,37.13217,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-03","Mar-1978","IDX","Index","0","Units",,,37.27291,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-04","Apr-1978","IDX","Index","0","Units",,,37.43096,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-05","May-1978","IDX","Index","0","Units",,,37.58911,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-06","Jun-1978","IDX","Index","0","Units",,,37.73133,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-07","Jul-1978","IDX","Index","0","Units",,,37.8484,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-08","Aug-1978","IDX","Index","0","Units",,,37.93647,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-09","Sep-1978","IDX","Index","0","Units",,,37.99612,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-10","Oct-1978","IDX","Index","0","Units",,,38.02982,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-11","Nov-1978","IDX","Index","0","Units",,,38.04551,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1978-12","Dec-1978","IDX","Index","0","Units",,,38.05697,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-01","Jan-1979","IDX","Index","0","Units",,,38.07566,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-02","Feb-1979","IDX","Index","0","Units",,,38.0948,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-03","Mar-1979","IDX","Index","0","Units",,,38.10249,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-04","Apr-1979","IDX","Index","0","Units",,,38.09349,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-05","May-1979","IDX","Index","0","Units",,,38.0748,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-06","Jun-1979","IDX","Index","0","Units",,,38.05078,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-07","Jul-1979","IDX","Index","0","Units",,,38.02652,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-08","Aug-1979","IDX","Index","0","Units",,,38.00661,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-09","Sep-1979","IDX","Index","0","Units",,,37.98738,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-10","Oct-1979","IDX","Index","0","Units",,,37.96108,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-11","Nov-1979","IDX","Index","0","Units",,,37.92685,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1979-12","Dec-1979","IDX","Index","0","Units",,,37.88732,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-01","Jan-1980","IDX","Index","0","Units",,,37.84314,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-02","Feb-1980","IDX","Index","0","Units",,,37.78776,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-03","Mar-1980","IDX","Index","0","Units",,,37.73705,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-04","Apr-1980","IDX","Index","0","Units",,,37.73907,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-05","May-1980","IDX","Index","0","Units",,,37.83007,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-06","Jun-1980","IDX","Index","0","Units",,,38.02366,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-07","Jul-1980","IDX","Index","0","Units",,,38.29229,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-08","Aug-1980","IDX","Index","0","Units",,,38.58619,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-09","Sep-1980","IDX","Index","0","Units",,,38.85154,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-10","Oct-1980","IDX","Index","0","Units",,,39.0491,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-11","Nov-1980","IDX","Index","0","Units",,,39.1685,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1980-12","Dec-1980","IDX","Index","0","Units",,,39.22753,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-01","Jan-1981","IDX","Index","0","Units",,,39.25653,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-02","Feb-1981","IDX","Index","0","Units",,,39.27598,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-03","Mar-1981","IDX","Index","0","Units",,,39.29596,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-04","Apr-1981","IDX","Index","0","Units",,,39.30425,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-05","May-1981","IDX","Index","0","Units",,,39.28898,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-06","Jun-1981","IDX","Index","0","Units",,,39.25613,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-07","Jul-1981","IDX","Index","0","Units",,,39.21923,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-08","Aug-1981","IDX","Index","0","Units",,,39.18014,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-09","Sep-1981","IDX","Index","0","Units",,,39.13021,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-10","Oct-1981","IDX","Index","0","Units",,,39.07468,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-11","Nov-1981","IDX","Index","0","Units",,,39.02223,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1981-12","Dec-1981","IDX","Index","0","Units",,,38.98295,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-01","Jan-1982","IDX","Index","0","Units",,,38.95166,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-02","Feb-1982","IDX","Index","0","Units",,,38.92072,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-03","Mar-1982","IDX","Index","0","Units",,,38.90218,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-04","Apr-1982","IDX","Index","0","Units",,,38.91545,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-05","May-1982","IDX","Index","0","Units",,,38.96765,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-06","Jun-1982","IDX","Index","0","Units",,,39.06163,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-07","Jul-1982","IDX","Index","0","Units",,,39.19279,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-08","Aug-1982","IDX","Index","0","Units",,,39.35568,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-09","Sep-1982","IDX","Index","0","Units",,,39.55214,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-10","Oct-1982","IDX","Index","0","Units",,,39.77998,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-11","Nov-1982","IDX","Index","0","Units",,,40.04421,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1982-12","Dec-1982","IDX","Index","0","Units",,,40.34887,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-01","Jan-1983","IDX","Index","0","Units",,,40.68912,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-02","Feb-1983","IDX","Index","0","Units",,,41.05414,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-03","Mar-1983","IDX","Index","0","Units",,,41.43115,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-04","Apr-1983","IDX","Index","0","Units",,,41.80593,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-05","May-1983","IDX","Index","0","Units",,,42.1633,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-06","Jun-1983","IDX","Index","0","Units",,,42.48911,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-07","Jul-1983","IDX","Index","0","Units",,,42.77628,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-08","Aug-1983","IDX","Index","0","Units",,,43.02483,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-09","Sep-1983","IDX","Index","0","Units",,,43.24333,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-10","Oct-1983","IDX","Index","0","Units",,,43.43508,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-11","Nov-1983","IDX","Index","0","Units",,,43.60228,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1983-12","Dec-1983","IDX","Index","0","Units",,,43.74543,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-01","Jan-1984","IDX","Index","0","Units",,,43.86567,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-02","Feb-1984","IDX","Index","0","Units",,,43.95771,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-03","Mar-1984","IDX","Index","0","Units",,,44.01802,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-04","Apr-1984","IDX","Index","0","Units",,,44.04979,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-05","May-1984","IDX","Index","0","Units",,,44.06554,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-06","Jun-1984","IDX","Index","0","Units",,,44.07551,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-07","Jul-1984","IDX","Index","0","Units",,,44.09361,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-08","Aug-1984","IDX","Index","0","Units",,,44.12806,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-09","Sep-1984","IDX","Index","0","Units",,,44.18623,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-10","Oct-1984","IDX","Index","0","Units",,,44.27102,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-11","Nov-1984","IDX","Index","0","Units",,,44.37664,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1984-12","Dec-1984","IDX","Index","0","Units",,,44.49379,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1985-01","Jan-1985","IDX","Index","0","Units",,,44.61879,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1985-02","Feb-1985","IDX","Index","0","Units",,,44.74582,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1985-03","Mar-1985","IDX","Index","0","Units",,,44.87749,,
"LOLITOTR_STSA","Trend restored (CLI)","USA","United States","M","Monthly","1985-04","Apr-1985","IDX","Index","0","Units",,,45.01318,,
